kind,bindingFile,bindingLine,bindingColumn,statementFile,statementLine,statementColumn,key,details
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,696,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,694.0,30.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,697,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,694.0,30.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,698,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,694.0,30.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,704,29,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/casemgmt/dao/CaseManagementNoteDAO.java,694.0,30.0,column.incompatibleTypes,"expected=getInt, actual=BIGINT EXPR$0"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,362,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,361.0,48.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,366,45,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,361.0,48.0,column.incompatibleTypes,"expected=getInt, actual=BIGINT CLIENT_ID"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1041,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1040.0,48.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1045,37,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1040.0,48.0,column.get,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1046,53,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1040.0,48.0,column.get,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1062,25,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1061.0,48.0,parameter.incompatibleTypes,"expected=setString, actual=TIMESTAMP"
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1066,45,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/DemographicDao.java,1061.0,48.0,column.incompatibleTypes,"expected=getInt, actual=VARCHAR CONTENTID"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,213,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,214,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,215,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,216,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,217,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,222,29,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,column.get,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,222,43,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,212.0,18.0,column.incompatibleTypes,"expected=getInt, actual=BIGINT EXPR$1"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,268,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,269,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,270,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,271,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,272,13,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,277,20,/artifact/projects/oscar/oscar-noannos/src/main/java/org/oscarehr/common/dao/PopulationReportDao.java,267.0,18.0,column.incompatibleTypes,"expected=getInt, actual=BIGINT EXPR$0"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,73,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,74,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,75,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,76,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,77,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,78,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,79,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,80,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,81,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,82,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,83,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,84,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,85,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,86,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,87,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,88,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,89,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,90,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,91,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,92,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,93,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,94,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,95,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,96,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,97,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,98,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,99,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,100,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,71.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,159,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,160,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,161,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,162,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,163,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,164,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,165,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,166,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,167,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,168,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,169,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,170,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,172,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,173,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,174,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,175,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,176,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,177,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,178,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,179,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,180,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,181,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,182,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,183,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,184,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,185,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,186,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,187,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,188,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,156.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,251,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,250.0,18.0,parameter.incompatibleTypes,"expected=setString, actual=INTEGER"
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,302,17,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,301.0,22.0,parameter.incompatibleTypes,"expected=setString, actual=INTEGER"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,390,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,391,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,393,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,394,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setDate, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,395,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,396,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,397,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,398,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,399,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setInt, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,400,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,401,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setDouble, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,402,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
ERROR,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,403,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.incompatibleTypes,"expected=setDouble, actual=VARCHAR"
OK,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,404,13,/artifact/projects/oscar/oscar-noannos/src/main/java/oscar/form/study/HSFO/HSFODAO.java,387.0,18.0,parameter.set,
