kind,statementFile,statementLine,statementColumns,details,statementString,numberOfParameters,isPreparedStatement
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java,95,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java"", line=""95"", column=""33"")","insert into PURCHASES (product_name, customer_name) values (?,?)",2.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java,95,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java"", line=""95"", column=""33"")","insert into PURCHASES (product_name, customer_name) values (?,?)",2.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java,106,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java"", line=""106"", column=""33"")",delete from PURCHASES where product_name = ? and customer_name = ?,2.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java,106,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/CustomerDaoImpl.java"", line=""106"", column=""33"")",delete from PURCHASES where product_name = ? and customer_name = ?,2.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,52,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR""}, out={""VARCHAR name"", ""DECIMAL price"", ""DATE expiration_date""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""52"", column=""33"")",select * from PRODUCTS where name = ?;,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,52,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR""}, out={""VARCHAR name"", ""DECIMAL price"", ""DATE expiration_date""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""52"", column=""33"")",select * from PRODUCTS where name = ?;,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,75,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""DECIMAL"", ""DATE""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""75"", column=""33"")","insert into PRODUCTS (name, price, expiration_date) values (?, ?, ?)",3.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,75,33,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""DECIMAL"", ""DATE""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""75"", column=""33"")","insert into PRODUCTS (name, price, expiration_date) values (?, ?, ?)",3.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,87,33,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL"", ""DATE"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""87"", column=""33"")","update PRODUCTS set price = ?, expiration_date = ? where name = ?;",3.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java,87,33,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL"", ""DATE"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/domain-model/build/generated/sources/delombok/java/main/com/iluwatar/domainmodel/ProductDaoImpl.java"", line=""87"", column=""33"")","update PRODUCTS set price = ?, expiration_date = ? where name = ?;",3.0,True
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/App.java,102,7,Ignoring statement of unsupported type: DROP TABLE ROOMS IF EXISTS,,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/App.java,102,7,Ignoring statement of unsupported type: DROP TABLE ROOMS IF EXISTS,,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/App.java,109,7,"Ignoring statement of unsupported type: CREATE TABLE ROOMS (ID NUMBER, ROOM_TYPE VARCHAR(100), PRICE INT, BOOKED VARCHAR(100))",,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/App.java,109,7,"Ignoring statement of unsupported type: CREATE TABLE ROOMS (ID NUMBER, ROOM_TYPE VARCHAR(100), PRICE INT, BOOKED VARCHAR(100))",,,False
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,55,23,"@io.github.eisop.opsc.qual.Sql(out={""DECIMAL id"", ""VARCHAR room_type"", ""INTEGER price"", ""VARCHAR booked""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""55"", column=""23"")",SELECT * FROM ROOMS,0.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,55,23,"@io.github.eisop.opsc.qual.Sql(out={""DECIMAL id"", ""VARCHAR room_type"", ""INTEGER price"", ""VARCHAR booked""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""55"", column=""23"")",SELECT * FROM ROOMS,0.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,88,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL""}, out={""DECIMAL id"", ""VARCHAR room_type"", ""INTEGER price"", ""VARCHAR booked""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""88"", column=""23"")",SELECT * FROM ROOMS WHERE ID = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,88,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL""}, out={""DECIMAL id"", ""VARCHAR room_type"", ""INTEGER price"", ""VARCHAR booked""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""88"", column=""23"")",SELECT * FROM ROOMS WHERE ID = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,112,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL"", ""VARCHAR"", ""INTEGER"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""112"", column=""23"")","INSERT INTO ROOMS VALUES (?,?,?,?)",4.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,112,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL"", ""VARCHAR"", ""INTEGER"", ""VARCHAR""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""112"", column=""23"")","INSERT INTO ROOMS VALUES (?,?,?,?)",4.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,128,23,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""INTEGER"", ""VARCHAR"", ""DECIMAL""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""128"", column=""23"")","UPDATE ROOMS SET ROOM_TYPE = ?, PRICE = ?, BOOKED = ? WHERE ID = ?",4.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,128,23,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""INTEGER"", ""VARCHAR"", ""DECIMAL""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""128"", column=""23"")","UPDATE ROOMS SET ROOM_TYPE = ?, PRICE = ?, BOOKED = ? WHERE ID = ?",4.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,143,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""143"", column=""23"")",DELETE FROM ROOMS WHERE ID = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java,143,23,"@io.github.eisop.opsc.qual.Sql(in={""DECIMAL""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/transaction-script/build/generated/sources/delombok/java/main/com/iluwatar/transactionscript/HotelDaoImpl.java"", line=""143"", column=""23"")",DELETE FROM ROOMS WHERE ID = ?,1.0,True
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,69,7,"Ignoring statement of unsupported type: CREATE TABLE Orders (Id INT AUTO_INCREMENT, item VARCHAR(50) NOT NULL, orderedBy VARCHAR(50), city VARCHAR(50), state VARCHAR(50), pincode CHAR(6) NOT NULL, PRIMARY KEY(Id))",,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,69,7,"Ignoring statement of unsupported type: CREATE TABLE Orders (Id INT AUTO_INCREMENT, item VARCHAR(50) NOT NULL, orderedBy VARCHAR(50), city VARCHAR(50), state VARCHAR(50), pincode CHAR(6) NOT NULL, PRIMARY KEY(Id))",,,False
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""CHAR""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""70"", column=""26"")","INSERT INTO Orders (item, orderedBy, city, state, pincode) VALUES(?, ?, ?, ?, ?)",5.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,73,21,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""73"", column=""21"")",DELETE FROM Orders WHERE Id = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,74,23,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""INTEGER id"", ""VARCHAR item"", ""VARCHAR orderedby"", ""VARCHAR city"", ""VARCHAR state"", ""CHAR pincode""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""74"", column=""23"")",SELECT * FROM Orders WHERE Id = ?,1.0,True
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,86,23,Ignoring statement of unsupported type: SHOW COLUMNS FROM Orders,,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,86,23,Ignoring statement of unsupported type: SHOW COLUMNS FROM Orders,,,False
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,135,21,"@io.github.eisop.opsc.qual.Sql(out={""INTEGER id"", ""VARCHAR item"", ""VARCHAR orderedby"", ""VARCHAR city"", ""VARCHAR state"", ""CHAR pincode""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""135"", column=""21"")",SELECT * FROM Orders,0.0,False
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,135,21,"@io.github.eisop.opsc.qual.Sql(out={""INTEGER id"", ""VARCHAR item"", ""VARCHAR orderedby"", ""VARCHAR city"", ""VARCHAR state"", ""CHAR pincode""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""135"", column=""21"")",SELECT * FROM Orders,0.0,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,191,7,Ignoring statement of unsupported type: DROP TABLE Orders,,,False
SKIPPED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,191,7,Ignoring statement of unsupported type: DROP TABLE Orders,,,False
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""CHAR""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""70"", column=""26"")","INSERT INTO Orders (item, orderedBy, city, state, pincode) VALUES(?, ?, ?, ?, ?)",5.0,True
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
USING_FALLBACK,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 13 to line 1, column 18: Column 'id' has no default value and does not allow NULLs",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,70,26,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""VARCHAR"", ""CHAR""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""70"", column=""26"")","INSERT INTO Orders (item, orderedBy, city, state, pincode) VALUES(?, ?, ?, ?, ?)",5.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,73,21,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""73"", column=""21"")",DELETE FROM Orders WHERE Id = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,73,21,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""73"", column=""21"")",DELETE FROM Orders WHERE Id = ?,1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java,74,23,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""INTEGER id"", ""VARCHAR item"", ""VARCHAR orderedby"", ""VARCHAR city"", ""VARCHAR state"", ""CHAR pincode""}, file=""/artifact/projects/java-design-patterns/java-design-patterns-noannos/embedded-value/build/generated/sources/delombok/java/main/com/iluwatar/embedded/value/DataSource.java"", line=""74"", column=""23"")",SELECT * FROM Orders WHERE Id = ?,1.0,True
